"Parameter","Value"
"B11_1",-0.00663038529455662
"B11_2",-0.290586799383163
"log_B12_delta_1",-1.0573490858078
"log_B12_delta_2",-0.112370789051056
"B21d_1",0.314541757106781
"B21d_2",0.24690954387188
"B22d_1",0.371750473976135
"B22d_2",0.352658152580261
"B31_1",-0.00112642487511039
"B31_2",-0.157734915614128
"B32_1",-0.221306711435318
"B32_2",-0.221215426921844
"Lmd1f1",0.957140564918518
"Lmd1f2",0.540644228458405
"Lmd1f3",1.02419102191925
"Lmd1f4",1.28088474273682
"Lmd2f_1",1.65950429439545
"Lmd2f_2",1.65466928482056
"log_Qd_1",-1.38386011123657
"log_Qd_2",-1.47710299491882
"log_R1d_1",-1.39429342746735
"log_R1d_2",-0.816010773181915
"log_R1d_3",-0.530194520950317
"log_R1d_4",-1.33612358570099
"log_R1d_5",-1.4260550737381
"log_R1d_6",-0.824205577373505
"log_R2d_1",2.60532665252686
"log_R2d_2",-1.35323166847229
"log_R2d_3",1.29411554336548
"gamma1",3.79185485839844
"gamma2_1",0.917759954929352
"gamma2_2",0.017224594950676
"gamma3",-0.114574663341045
"gamma4_1",1.88437211513519
"gamma4_2",-2.82991766929626
"logit_tP_SB",-2.07905507087708
