"Parameter","Value"
"B11_1",0.0277232993394136
"B11_2",-0.0936729982495308
"log_B12_delta_1",-0.845387756824493
"log_B12_delta_2",-0.241557016968727
"B21d_1",0.309885591268539
"B21d_2",0.229277804493904
"B22d_1",0.423106223344803
"B22d_2",0.442389249801636
"B31_1",-0.306108802556992
"B31_2",0.335760623216629
"B32_1",0.212329551577568
"B32_2",-0.00930727086961269
"Lmd1f1",0.890519440174103
"Lmd1f2",0.882743239402771
"Lmd1f3",1.10924243927002
"Lmd1f4",1.36869740486145
"Lmd2f_1",-3.65403366088867
"Lmd2f_2",1.4774227142334
"log_Qd_1",-1.53930377960205
"log_Qd_2",-1.50329887866974
"log_R1d_1",-1.32096338272095
"log_R1d_2",-0.812793791294098
"log_R1d_3",-0.442751675844193
"log_R1d_4",-1.36860084533691
"log_R1d_5",-1.57291281223297
"log_R1d_6",-0.914457082748413
"log_R2d_1",0.342313170433044
"log_R2d_2",-1.25892543792725
"log_R2d_3",1.30735850334167
"gamma1",4.19488906860352
"gamma2_1",-1.86818516254425
"gamma2_2",-2.39574670791626
"gamma3",-1.69880414009094
"gamma4_1",2.22002387046814
"gamma4_2",3.25184607505798
"logit_tP_SB",-5.8497748374939
