"Parameter","Value"
"B11_1",-0.0476343519985676
"B11_2",-0.0346468091011047
"log_B12_delta_1",-1.03151941299438
"log_B12_delta_2",-0.166069328784943
"B21d_1",0.348235458135605
"B21d_2",0.244907677173615
"B22d_1",0.426160365343094
"B22d_2",0.295509845018387
"B31_1",0.101967684924603
"B31_2",-0.335372924804688
"B32_1",-0.305761575698853
"B32_2",-0.359848290681839
"Lmd1f1",0.993377208709717
"Lmd1f2",0.675090432167053
"Lmd1f3",1.13799965381622
"Lmd1f4",1.43496870994568
"Lmd2f_1",3.35241627693176
"Lmd2f_2",-2.15213370323181
"log_Qd_1",-1.641357421875
"log_Qd_2",-1.54718160629272
"log_R1d_1",-1.26348280906677
"log_R1d_2",-0.81758040189743
"log_R1d_3",-0.513582944869995
"log_R1d_4",-1.22473835945129
"log_R1d_5",-1.49025392532349
"log_R1d_6",-0.781379759311676
"log_R2d_1",0.85952228307724
"log_R2d_2",0.740104794502258
"log_R2d_3",0.545881927013397
"gamma1",3.5285632610321
"gamma2_1",1.08504331111908
"gamma2_2",0.297645539045334
"gamma3",-1.15003609657288
"gamma4_1",-0.390450686216354
"gamma4_2",0.305530071258545
"logit_tP_SB",-2.68827557563782
