"Parameter","Value"
"B11_1",-0.0362882427871227
"B11_2",-0.097224086523056
"log_B12_delta_1",-0.861759901046753
"log_B12_delta_2",-0.0491578094661236
"B21d_1",0.431870847940445
"B21d_2",0.206197425723076
"B22d_1",0.550350427627563
"B22d_2",0.238680019974709
"B31_1",-0.0515170991420746
"B31_2",-0.399931013584137
"B32_1",-0.0710109546780586
"B32_2",-0.376747697591782
"Lmd1f1",1.00149869918823
"Lmd1f2",0.646664679050446
"Lmd1f3",1.06362617015839
"Lmd1f4",1.33069586753845
"Lmd2f_1",2.15460133552551
"Lmd2f_2",2.0145149230957
"log_Qd_1",-1.52860963344574
"log_Qd_2",-1.39897215366364
"log_R1d_1",-1.31692862510681
"log_R1d_2",-0.894800245761871
"log_R1d_3",-0.529804885387421
"log_R1d_4",-1.30551886558533
"log_R1d_5",-1.57748246192932
"log_R1d_6",-0.788370370864868
"log_R2d_1",3.1274893283844
"log_R2d_2",-0.720383942127228
"log_R2d_3",0.701026141643524
"gamma1",3.79582786560059
"gamma2_1",0.689226806163788
"gamma2_2",-1.72991371154785
"gamma3",-0.389437764883041
"gamma4_1",-1.46918642520905
"gamma4_2",0.582966804504395
"logit_tP_SB",-3.30071520805359
