"Parameter","Value"
"B11_1",-0.017509063705802
"B11_2",-0.138693943619728
"log_B12_delta_1",-0.881347954273224
"log_B12_delta_2",-0.0403457060456276
"B21d_1",0.316750168800354
"B21d_2",0.218289390206337
"B22d_1",0.470810234546661
"B22d_2",0.364386022090912
"B31_1",-0.0498229637742043
"B31_2",-0.375643491744995
"B32_1",-0.188417285680771
"B32_2",0.0142030427232385
"Lmd1f1",0.977951765060425
"Lmd1f2",0.585181951522827
"Lmd1f3",1.00548934936523
"Lmd1f4",1.4250739812851
"Lmd2f_1",2.2983033657074
"Lmd2f_2",2.75585198402405
"log_Qd_1",-1.50062954425812
"log_Qd_2",-1.34028887748718
"log_R1d_1",-1.2165914773941
"log_R1d_2",-0.931343853473663
"log_R1d_3",-0.462701171636581
"log_R1d_4",-1.31067144870758
"log_R1d_5",-1.24525237083435
"log_R1d_6",-0.734017431735992
"log_R2d_1",2.29821753501892
"log_R2d_2",-0.79507303237915
"log_R2d_3",2.09998059272766
"gamma1",3.72711730003357
"gamma2_1",-0.902383625507355
"gamma2_2",-3.0969090461731
"gamma3",0.417030423879623
"gamma4_1",2.50904655456543
"gamma4_2",-1.91785955429077
"logit_tP_SB",-1.59314501285553
