"Parameter","Value"
"B11_1",-0.0490450635552406
"B11_2",-0.143169686198235
"log_B12_delta_1",-1.1789538860321
"log_B12_delta_2",-0.0256951060146093
"B21d_1",0.26902773976326
"B21d_2",0.254037350416183
"B22d_1",0.49967822432518
"B22d_2",0.252485662698746
"B31_1",-0.00630586268380284
"B31_2",0.0850788578391075
"B32_1",0.247943997383118
"B32_2",0.0692029297351837
"Lmd1f1",0.87715756893158
"Lmd1f2",0.7454514503479
"Lmd1f3",1.02753913402557
"Lmd1f4",1.22339737415314
"Lmd2f_1",1.45955729484558
"Lmd2f_2",2.29953837394714
"log_Qd_1",-1.40322721004486
"log_Qd_2",-1.44827222824097
"log_R1d_1",-1.25616002082825
"log_R1d_2",-0.712549149990082
"log_R1d_3",-0.49599277973175
"log_R1d_4",-1.40701329708099
"log_R1d_5",-1.52739059925079
"log_R1d_6",-0.808489620685577
"log_R2d_1",-1.37584102153778
"log_R2d_2",0.994015872478485
"log_R2d_3",1.61235785484314
"gamma1",3.21317410469055
"gamma2_1",-0.0905470103025436
"gamma2_2",-0.147379845380783
"gamma3",-0.0528489798307419
"gamma4_1",0.391879677772522
"gamma4_2",0.58100301027298
"logit_tP_SB",-0.549849152565002
