"Parameter","Value"
"B11_1",-0.020982475951314
"B11_2",-0.0415366590023041
"log_B12_delta_1",-0.9350226521492
"log_B12_delta_2",-0.314509212970734
"B21d_1",0.276367723941803
"B21d_2",0.152224212884903
"B22d_1",0.531248569488525
"B22d_2",0.409339249134064
"B31_1",0.00277103367261589
"B31_2",-0.39940932393074
"B32_1",-0.207591846585274
"B32_2",-0.395430743694305
"Lmd1f1",0.940009355545044
"Lmd1f2",0.865702927112579
"Lmd1f3",1.14547789096832
"Lmd1f4",1.50159323215485
"Lmd2f_1",3.50996828079224
"Lmd2f_2",2.72838568687439
"log_Qd_1",-1.41507482528687
"log_Qd_2",-1.65080678462982
"log_R1d_1",-1.46610450744629
"log_R1d_2",-0.813163220882416
"log_R1d_3",-0.546345055103302
"log_R1d_4",-1.26450705528259
"log_R1d_5",-1.49288070201874
"log_R1d_6",-0.833649635314941
"log_R2d_1",3.32086849212646
"log_R2d_2",-1.3162989616394
"log_R2d_3",2.34020018577576
"gamma1",3.29505157470703
"gamma2_1",0.219854667782784
"gamma2_2",0.383458137512207
"gamma3",-0.0286317467689514
"gamma4_1",-0.559517681598663
"gamma4_2",-1.82325708866119
"logit_tP_SB",-1.77635276317596
