"Parameter","Value"
"B11_1",0.0185326170176268
"B11_2",-0.0948595255613327
"log_B12_delta_1",-1.3874089717865
"log_B12_delta_2",-0.10878749191761
"B21d_1",0.339090079069138
"B21d_2",0.308377176523209
"B22d_1",0.638907313346863
"B22d_2",0.272778183221817
"B31_1",-0.0845184400677681
"B31_2",-0.137442857027054
"B32_1",-0.0269416533410549
"B32_2",0.0624054856598377
"Lmd1f1",1.1792961359024
"Lmd1f2",1.04239344596863
"Lmd1f3",1.07829117774963
"Lmd1f4",1.50448489189148
"Lmd2f_1",1.51743829250336
"Lmd2f_2",1.6674861907959
"log_Qd_1",-2.10635590553284
"log_Qd_2",-1.36408162117004
"log_R1d_1",-1.0379741191864
"log_R1d_2",-0.91327291727066
"log_R1d_3",-0.478958636522293
"log_R1d_4",-1.29082322120667
"log_R1d_5",-1.43457019329071
"log_R1d_6",-0.774109065532684
"log_R2d_1",1.97697257995605
"log_R2d_2",-0.596111297607422
"log_R2d_3",1.65194058418274
"gamma1",3.41362452507019
"gamma2_1",0.490529209375381
"gamma2_2",-2.31296825408936
"gamma3",-0.492025852203369
"gamma4_1",-1.03314089775085
"gamma4_2",0.575539588928223
"logit_tP_SB",-2.77744674682617
