"Parameter","Value"
"B11_1",-0.0123406443744898
"B11_2",0.00992053374648094
"log_B12_delta_1",-0.898101270198822
"log_B12_delta_2",-0.31842428445816
"B21d_1",0.24766044318676
"B21d_2",0.169962272047997
"B22d_1",0.392349869012833
"B22d_2",0.356475800275803
"B31_1",-0.0444314405322075
"B31_2",0.580649077892303
"B32_1",0.561369836330414
"B32_2",0.571286797523499
"Lmd1f1",0.72445148229599
"Lmd1f2",0.755567371845245
"Lmd1f3",0.932900726795197
"Lmd1f4",1.42147469520569
"Lmd2f_1",-3.4754421710968
"Lmd2f_2",2.319420337677
"log_Qd_1",-1.45252811908722
"log_Qd_2",-1.38849198818207
"log_R1d_1",-1.47314190864563
"log_R1d_2",-0.67243105173111
"log_R1d_3",-0.508240938186646
"log_R1d_4",-1.2986227273941
"log_R1d_5",-1.24609291553497
"log_R1d_6",-0.949604272842407
"log_R2d_1",-0.368948101997375
"log_R2d_2",0.781803786754608
"log_R2d_3",1.15887558460236
"gamma1",3.94951748847961
"gamma2_1",-0.585631787776947
"gamma2_2",-2.14913821220398
"gamma3",1.0078946352005
"gamma4_1",-2.54016923904419
"gamma4_2",-1.55848860740662
"logit_tP_SB",-1.05548346042633
