"Parameter","Value"
"B11_1",0.0597421154379845
"B11_2",-0.0479289628565311
"log_B12_delta_1",-1.03690338134766
"log_B12_delta_2",-0.0181319639086723
"B21d_1",0.302874326705933
"B21d_2",0.227850645780563
"B22d_1",0.473888427019119
"B22d_2",0.186741441488266
"B31_1",-0.0439312756061554
"B31_2",-0.286700010299683
"B32_1",-0.224609270691872
"B32_2",-0.335901498794556
"Lmd1f1",0.93597012758255
"Lmd1f2",0.713465511798859
"Lmd1f3",1.17585849761963
"Lmd1f4",1.62219893932343
"Lmd2f_1",2.86748266220093
"Lmd2f_2",1.82115733623505
"log_Qd_1",-1.4575366973877
"log_Qd_2",-1.79961752891541
"log_R1d_1",-1.39841771125793
"log_R1d_2",-0.931740403175354
"log_R1d_3",-0.48202782869339
"log_R1d_4",-1.2061527967453
"log_R1d_5",-1.31817364692688
"log_R1d_6",-0.81454873085022
"log_R2d_1",1.72308897972107
"log_R2d_2",-1.21030855178833
"log_R2d_3",1.75682508945465
"gamma1",3.86311411857605
"gamma2_1",1.08251404762268
"gamma2_2",-0.0137423574924469
"gamma3",-0.70913165807724
"gamma4_1",-3.20660305023193
"gamma4_2",0.330352693796158
"logit_tP_SB",-0.91657280921936
