"Parameter","Value"
"B11_1",-0.0502678044140339
"B11_2",0.0648138076066971
"log_B12_delta_1",-0.806719183921814
"log_B12_delta_2",-0.0546551048755646
"B21d_1",0.224728420376778
"B21d_2",0.163613095879555
"B22d_1",0.396444290876389
"B22d_2",0.296379297971725
"B31_1",0.0464394800364971
"B31_2",0.218568071722984
"B32_1",0.0216141454875469
"B32_2",0.26315575838089
"Lmd1f1",1.05211663246155
"Lmd1f2",0.974144756793976
"Lmd1f3",1.04458153247833
"Lmd1f4",1.33276653289795
"Lmd2f_1",-1.95051896572113
"Lmd2f_2",2.17961120605469
"log_Qd_1",-1.61617386341095
"log_Qd_2",-1.39174818992615
"log_R1d_1",-1.22362887859344
"log_R1d_2",-0.94261223077774
"log_R1d_3",-0.636627316474915
"log_R1d_4",-1.14388072490692
"log_R1d_5",-1.53324329853058
"log_R1d_6",-0.663704752922058
"log_R2d_1",1.21900761127472
"log_R2d_2",0.129151523113251
"log_R2d_3",1.79560136795044
"gamma1",3.79852080345154
"gamma2_1",-0.0827691033482552
"gamma2_2",0.180722028017044
"gamma3",-1.79028832912445
"gamma4_1",-1.63963139057159
"gamma4_2",-2.1431188583374
"logit_tP_SB",-1.57495927810669
