"Parameter","Value"
"B11_1",-0.0396843440830708
"B11_2",0.0176426786929369
"log_B12_delta_1",-0.897362232208252
"log_B12_delta_2",0.136441022157669
"B21d_1",0.221973538398743
"B21d_2",0.27310448884964
"B22d_1",0.445863515138626
"B22d_2",0.110435113310814
"B31_1",0.130650788545609
"B31_2",-0.536818146705627
"B32_1",0.0110822208225727
"B32_2",-0.538860976696014
"Lmd1f1",0.995672106742859
"Lmd1f2",0.870384037494659
"Lmd1f3",1.10377657413483
"Lmd1f4",1.42312753200531
"Lmd2f_1",3.54977965354919
"Lmd2f_2",0.720512211322784
"log_Qd_1",-1.54213500022888
"log_Qd_2",-1.56287026405334
"log_R1d_1",-1.18312811851501
"log_R1d_2",-0.90422922372818
"log_R1d_3",-0.434434413909912
"log_R1d_4",-1.29326033592224
"log_R1d_5",-1.44955384731293
"log_R1d_6",-0.766269564628601
"log_R2d_1",2.62165474891663
"log_R2d_2",-1.67538130283356
"log_R2d_3",2.75650119781494
"gamma1",3.77898645401001
"gamma2_1",-1.0858268737793
"gamma2_2",-0.845941543579102
"gamma3",1.00864946842194
"gamma4_1",0.926084756851196
"gamma4_2",2.69303059577942
"logit_tP_SB",-1.95737099647522
