"Parameter","Value"
"B11_1",0.0037690051831305
"B11_2",-0.0586030893027782
"log_B12_delta_1",-1.19693875312805
"log_B12_delta_2",0.140590563416481
"B21d_1",0.354717016220093
"B21d_2",0.211049228906631
"B22d_1",0.473050951957703
"B22d_2",0.163392469286919
"B31_1",0.0472419112920761
"B31_2",-0.322381913661957
"B32_1",-0.0614235885441303
"B32_2",-0.118009753525257
"Lmd1f1",1.18981373310089
"Lmd1f2",0.968093693256378
"Lmd1f3",1.05784451961517
"Lmd1f4",1.41951024532318
"Lmd2f_1",3.09562230110168
"Lmd2f_2",2.69472432136536
"log_Qd_1",-1.8167929649353
"log_Qd_2",-1.52770912647247
"log_R1d_1",-1.07255291938782
"log_R1d_2",-0.819890916347504
"log_R1d_3",-0.49518871307373
"log_R1d_4",-1.24643099308014
"log_R1d_5",-1.35511600971222
"log_R1d_6",-0.750652551651001
"log_R2d_1",1.50123798847198
"log_R2d_2",-1.95818841457367
"log_R2d_3",1.06812632083893
"gamma1",3.16117858886719
"gamma2_1",-0.687836349010468
"gamma2_2",0.0236631371080875
"gamma3",-0.310978770256042
"gamma4_1",1.59863901138306
"gamma4_2",-1.63334083557129
"logit_tP_SB",-2.79674386978149
