"Parameter","Value"
"B11_1",0.0232588648796082
"B11_2",-0.0814714655280113
"log_B12_delta_1",-0.725845336914062
"log_B12_delta_2",0.107660464942455
"B21d_1",0.368889272212982
"B21d_2",0.244798764586449
"B22d_1",0.294719189405441
"B22d_2",0.0917310640215874
"B31_1",0.0152285359799862
"B31_2",-0.232717007398605
"B32_1",0.202260196208954
"B32_2",-0.504478871822357
"Lmd1f1",1.00525653362274
"Lmd1f2",0.572329223155975
"Lmd1f3",1.07162868976593
"Lmd1f4",1.37095248699188
"Lmd2f_1",2.6736798286438
"Lmd2f_2",2.35756921768188
"log_Qd_1",-1.43767547607422
"log_Qd_2",-1.48264241218567
"log_R1d_1",-1.32084977626801
"log_R1d_2",-0.92217880487442
"log_R1d_3",-0.48730343580246
"log_R1d_4",-1.40219342708588
"log_R1d_5",-1.40654468536377
"log_R1d_6",-0.831368505954742
"log_R2d_1",1.20184314250946
"log_R2d_2",-0.542383849620819
"log_R2d_3",2.75632214546204
"gamma1",3.39281725883484
"gamma2_1",0.684238374233246
"gamma2_2",-0.589637458324432
"gamma3",0.0870424434542656
"gamma4_1",-0.161974191665649
"gamma4_2",0.711535334587097
"logit_tP_SB",-0.282019287347794
