"Parameter","Value"
"B11_1",0.0169673375785351
"B11_2",-0.000475358159746975
"log_B12_delta_1",-0.934912085533142
"log_B12_delta_2",0.104447618126869
"B21d_1",0.26460126042366
"B21d_2",0.306540668010712
"B22d_1",0.408770650625229
"B22d_2",0.142524987459183
"B31_1",0.125746548175812
"B31_2",-0.423030912876129
"B32_1",-0.344480007886887
"B32_2",-0.96146821975708
"Lmd1f1",1.16211116313934
"Lmd1f2",0.884176969528198
"Lmd1f3",1.02470624446869
"Lmd1f4",1.32401120662689
"Lmd2f_1",3.00099968910217
"Lmd2f_2",-2.65722012519836
"log_Qd_1",-1.7042852640152
"log_Qd_2",-1.47412633895874
"log_R1d_1",-1.2493292093277
"log_R1d_2",-0.973726391792297
"log_R1d_3",-0.585485279560089
"log_R1d_4",-1.23790442943573
"log_R1d_5",-1.44769942760468
"log_R1d_6",-0.89057070016861
"log_R2d_1",2.67422246932983
"log_R2d_2",-0.0799391567707062
"log_R2d_3",-0.615749001502991
"gamma1",3.49886465072632
"gamma2_1",1.35130321979523
"gamma2_2",0.265053272247314
"gamma3",1.00569605827332
"gamma4_1",0.357488662004471
"gamma4_2",0.0653548911213875
"logit_tP_SB",-2.66012072563171
