"Parameter","Value"
"B11_1",-0.111681275069714
"B11_2",-0.0101059479638934
"log_B12_delta_1",-0.867800951004028
"log_B12_delta_2",-0.111529640853405
"B21d_1",0.310934543609619
"B21d_2",0.243986502289772
"B22d_1",0.397248864173889
"B22d_2",0.284367680549622
"B31_1",0.0675866827368736
"B31_2",-0.242744117975235
"B32_1",-0.262867093086243
"B32_2",-0.0786865279078484
"Lmd1f1",0.781414091587067
"Lmd1f2",0.632829248905182
"Lmd1f3",1.20399057865143
"Lmd1f4",1.538818359375
"Lmd2f_1",3.5040180683136
"Lmd2f_2",2.57421612739563
"log_Qd_1",-1.28275501728058
"log_Qd_2",-1.71937847137451
"log_R1d_1",-1.34466743469238
"log_R1d_2",-0.7817023396492
"log_R1d_3",-0.48333266377449
"log_R1d_4",-1.29781723022461
"log_R1d_5",-1.53315877914429
"log_R1d_6",-0.834311544895172
"log_R2d_1",1.82559311389923
"log_R2d_2",-1.74295508861542
"log_R2d_3",1.52812814712524
"gamma1",3.70066213607788
"gamma2_1",0.328855961561203
"gamma2_2",-1.46993970870972
"gamma3",1.57536292076111
"gamma4_1",-1.84644341468811
"gamma4_2",-1.58917880058289
"logit_tP_SB",-6.60521602630615
