"Parameter","Value"
"B11_1",-0.0377600304782391
"B11_2",-0.0597788020968437
"log_B12_delta_1",-0.920078456401825
"log_B12_delta_2",0.0997128039598465
"B21d_1",0.356721788644791
"B21d_2",0.280576437711716
"B22d_1",0.534376740455627
"B22d_2",0.0940619185566902
"B31_1",0.0492462106049061
"B31_2",-0.550925552845001
"B32_1",-0.353257328271866
"B32_2",-0.44448310136795
"Lmd1f1",0.96454781293869
"Lmd1f2",0.601591348648071
"Lmd1f3",1.03411495685577
"Lmd1f4",1.47214949131012
"Lmd2f_1",4.55713033676147
"Lmd2f_2",1.91135597229004
"log_Qd_1",-1.37903964519501
"log_Qd_2",-1.44673812389374
"log_R1d_1",-1.2523512840271
"log_R1d_2",-0.919804394245148
"log_R1d_3",-0.600792109966278
"log_R1d_4",-1.25412559509277
"log_R1d_5",-1.32808339595795
"log_R1d_6",-0.753888726234436
"log_R2d_1",2.84262108802795
"log_R2d_2",-0.281980037689209
"log_R2d_3",1.70349824428558
"gamma1",4.03982353210449
"gamma2_1",-0.0506402067840099
"gamma2_2",-2.36954045295715
"gamma3",-1.29578232765198
"gamma4_1",0.0124104982241988
"gamma4_2",2.24652600288391
"logit_tP_SB",-4.25942850112915
