"Parameter","Value"
"B11_1",-0.0569726191461086
"B11_2",-0.073767252266407
"log_B12_delta_1",-0.614766478538513
"log_B12_delta_2",-0.346837848424911
"B21d_1",0.305376917123795
"B21d_2",0.365027695894241
"B22d_1",0.369110733270645
"B22d_2",0.450258731842041
"B31_1",0.0646316185593605
"B31_2",0.122781194746494
"B32_1",0.266517758369446
"B32_2",0.22991119325161
"Lmd1f1",0.871822237968445
"Lmd1f2",0.808885335922241
"Lmd1f3",1.11761856079102
"Lmd1f4",1.43765044212341
"Lmd2f_1",-1.55962777137756
"Lmd2f_2",3.47480750083923
"log_Qd_1",-1.62236773967743
"log_Qd_2",-1.63348424434662
"log_R1d_1",-1.26816070079803
"log_R1d_2",-0.865215420722961
"log_R1d_3",-0.581548631191254
"log_R1d_4",-1.26445138454437
"log_R1d_5",-1.51811683177948
"log_R1d_6",-0.782123744487762
"log_R2d_1",-0.881148397922516
"log_R2d_2",1.48226296901703
"log_R2d_3",1.25246429443359
"gamma1",3.29682612419128
"gamma2_1",0.803369343280792
"gamma2_2",-1.0007449388504
"gamma3",0.0639372393488884
"gamma4_1",0.0708889216184616
"gamma4_2",1.71387004852295
"logit_tP_SB",-1.72981989383698
