"Parameter","Value"
"B11_1",-0.0808359384536743
"B11_2",-1.21780800819397
"log_B12_delta_1",-2.08230590820312
"log_B12_delta_2",0.285661429166794
"B21d_1",-0.0179316122084856
"B21d_2",-0.160578742623329
"B22d_1",0.54990953207016
"B22d_2",0.665024518966675
"B31_1",-0.187959671020508
"B31_2",1.19910526275635
"B32_1",-0.161646455526352
"B32_2",-0.282314151525497
"Lmd1f1",0.906977236270905
"Lmd1f2",0.693566739559174
"Lmd1f3",0.972293317317963
"Lmd1f4",1.25617265701294
"Lmd2f_1",2.10402727127075
"Lmd2f_2",-0.868804931640625
"log_Qd_1",-1.50437009334564
"log_Qd_2",-1.18081498146057
"log_R1d_1",-1.27382016181946
"log_R1d_2",-0.79977023601532
"log_R1d_3",-0.418565005064011
"log_R1d_4",-1.26542496681213
"log_R1d_5",-1.41046059131622
"log_R1d_6",-0.735511243343353
"log_R2d_1",2.15452861785889
"log_R2d_2",-1.06060445308685
"log_R2d_3",0.86545342206955
"gamma1",-3.76352643966675
"gamma2_1",-0.962568521499634
"gamma2_2",0.9551882147789
"gamma3",5.31988000869751
"gamma4_1",-0.104970633983612
"gamma4_2",2.00718832015991
"logit_tP_SB",-5.66561698913574
