"Parameter","Value"
"B11_1",-0.0723114535212517
"B11_2",-0.185140445828438
"log_B12_delta_1",-0.650232076644897
"log_B12_delta_2",0.101693041622639
"B21d_1",0.1918014138937
"B21d_2",0.194485574960709
"B22d_1",0.308947384357452
"B22d_2",0.0827478617429733
"B31_1",-0.103341534733772
"B31_2",0.395990043878555
"B32_1",0.118801966309547
"B32_2",0.335165470838547
"Lmd1f1",1.07003808021545
"Lmd1f2",0.747358500957489
"Lmd1f3",1.11416840553284
"Lmd1f4",1.42935597896576
"Lmd2f_1",-2.62318730354309
"Lmd2f_2",4.42062187194824
"log_Qd_1",-1.55989396572113
"log_Qd_2",-1.49238669872284
"log_R1d_1",-1.2386794090271
"log_R1d_2",-0.804427981376648
"log_R1d_3",-0.42720639705658
"log_R1d_4",-1.21303534507751
"log_R1d_5",-1.55393934249878
"log_R1d_6",-0.806216418743134
"log_R2d_1",-1.16938555240631
"log_R2d_2",1.51843988895416
"log_R2d_3",1.3893119096756
"gamma1",3.48528146743774
"gamma2_1",-0.449556648731232
"gamma2_2",-0.86453640460968
"gamma3",0.0319625958800316
"gamma4_1",3.17529582977295
"gamma4_2",-1.50865948200226
"logit_tP_SB",-3.3736457824707
