"Parameter","Value"
"B11_1",-0.107975617051125
"B11_2",-0.0151739427819848
"log_B12_delta_1",-1.01772451400757
"log_B12_delta_2",-0.105925887823105
"B21d_1",0.218891069293022
"B21d_2",0.159632712602615
"B22d_1",0.538876354694366
"B22d_2",0.234501585364342
"B31_1",0.0292820241302252
"B31_2",0.306646019220352
"B32_1",0.19280432164669
"B32_2",0.635860800743103
"Lmd1f1",1.06562793254852
"Lmd1f2",0.7562016248703
"Lmd1f3",1.14551436901093
"Lmd1f4",1.45141935348511
"Lmd2f_1",-1.95584714412689
"Lmd2f_2",2.43006634712219
"log_Qd_1",-1.6021614074707
"log_Qd_2",-1.56859421730042
"log_R1d_1",-1.22725760936737
"log_R1d_2",-0.892382144927979
"log_R1d_3",-0.528277397155762
"log_R1d_4",-1.22001373767853
"log_R1d_5",-1.39524459838867
"log_R1d_6",-0.854917109012604
"log_R2d_1",0.408140450716019
"log_R2d_2",0.0811088159680367
"log_R2d_3",0.889332294464111
"gamma1",3.98478007316589
"gamma2_1",-1.4461053609848
"gamma2_2",0.405778795480728
"gamma3",-2.01069474220276
"gamma4_1",4.85787343978882
"gamma4_2",-2.26524591445923
"logit_tP_SB",-2.48528671264648
