"Parameter","Value"
"B11_1",-0.0126693965867162
"B11_2",-0.126461565494537
"log_B12_delta_1",-1.00560784339905
"log_B12_delta_2",-0.171495392918587
"B21d_1",0.315774977207184
"B21d_2",0.257307976484299
"B22d_1",0.564642369747162
"B22d_2",0.426050752401352
"B31_1",-0.0387258380651474
"B31_2",-0.350243151187897
"B32_1",0.0437506176531315
"B32_2",-0.0436269454658031
"Lmd1f1",0.989771604537964
"Lmd1f2",0.738560497760773
"Lmd1f3",1.12157571315765
"Lmd1f4",1.35998725891113
"Lmd2f_1",3.10502195358276
"Lmd2f_2",2.71806502342224
"log_Qd_1",-1.67840373516083
"log_Qd_2",-1.45692193508148
"log_R1d_1",-1.37304937839508
"log_R1d_2",-0.756088018417358
"log_R1d_3",-0.609381198883057
"log_R1d_4",-1.34752631187439
"log_R1d_5",-1.4680985212326
"log_R1d_6",-0.727101445198059
"log_R2d_1",3.00364327430725
"log_R2d_2",-1.2635760307312
"log_R2d_3",1.50132322311401
"gamma1",3.40824151039124
"gamma2_1",-0.089474618434906
"gamma2_2",0.671027779579163
"gamma3",0.146984159946442
"gamma4_1",-0.30842188000679
"gamma4_2",-2.19851779937744
"logit_tP_SB",-0.732902646064758
